var1,var2,var3,target
63.97354825215991,2.726495922156289,379.8823050198533,2
10.90609196871448,5.529845254073945,207.2729445230359,1
73.48238197365362,2.73980314747922,335.4917269288484,1
28.937856213573266,3.666385691425515,226.27980682952952,0
33.31547713473684,5.5400843000728734,159.60898669485675,0
49.644356162451885,0.7668831297857654,349.3889455240484,2
39.57709373679589,2.185494083147874,403.5251857926036,2
42.81608498858637,6.029742376567441,307.91876549943305,1
17.72687462629344,5.797036284975721,159.4097795617868,0
-8.78376946170324,5.914642320398053,101.43532855922064,0
29.20685150131776,4.714964327823534,257.3312921422247,1
39.45446452898208,3.912713054326361,121.50546432815182,0
51.006472003758645,3.073677548682457,284.7046385132737,2
53.20581065174066,4.451953668455422,130.14249100776718,0
65.00256119431269,2.1537765650998084,281.2685081227378,2
40.364606336700255,4.203570877890866,230.3682775349334,1
42.07726062013758,4.243366597540575,244.40728848048465,1
11.35779291265736,6.88688765873917,190.18380156924292,0
16.43599981630102,1.3618745863383626,357.37146073213034,2
38.18402652035693,5.000128996977731,63.80769773562949,0
44.43971552095356,4.958441320947334,197.71256467420287,1
-9.26053180877814,4.407614421230336,247.42800489475468,0
49.91206524542363,3.491071013503619,231.6308398337663,1
-2.193304623043957,4.635834162347469,213.41104147262445,0
43.28462534117729,1.0190649292289948,415.84375336456816,2
72.64321917054058,3.387505577765416,357.17067086133994,2
-22.435326618440875,5.609689374766157,205.95250789951504,0
0.0103046286672174,6.379681615993242,112.0758259013684,0
73.2819316826656,4.615804547787175,312.83509721655025,2
39.19962909439496,1.871832596508791,239.16603274351303,1
37.0099500810818,3.8346826589669383,199.9326947960658,0
56.36956723922624,5.866899448966554,155.38213349002638,0
30.702918520982948,5.603344693953092,177.76052815521984,0
-6.926364519916479,5.616108263862119,72.95390527513769,0
56.403761547499215,5.096828649448911,250.9078644322992,1
28.86107823630408,4.501861684525567,214.38968159591383,1
101.28693029596316,2.106265144979973,357.6335534595301,2
20.36031691269103,5.941830738711429,296.8401658763351,1
-18.292081111351585,3.991361855477546,161.99908342104482,0
-2.5884174727673965,4.615476287933615,267.4113444728765,1
53.6035558287323,1.4361542201066189,378.2888635756551,2
23.27755000584238,4.288114257321389,156.9144521427369,0
67.87814326631269,3.265720576849896,290.02793413101887,2
61.42395999565888,3.2587247906786527,333.55411411600124,2
93.03986850153127,1.4223905728698805,387.1515661244089,2
-2.2246173835321628,3.229789163735486,249.75898679416764,1
59.97976200255157,4.88706408970264,194.50286894617932,1
54.27664711848219,4.290430971984214,267.27394864563985,1
-18.78254285807117,5.154999533034267,235.3746092818307,0
25.6536549490978,5.328046500207831,304.358437656789,1
42.03408069148952,5.460611943652362,318.9068161697243,1
45.68879057674394,3.2531090988408424,79.41923230923551,0
10.663300371892868,5.149123741484405,239.14698782699872,0
12.847263138622116,4.884069478737177,122.62842575573436,0
56.02571865835985,4.398505180876782,435.21781385140594,2
13.591797539803586,2.836409106186189,308.4275258314341,1
47.70604553932296,1.6186433838236975,352.28091301999933,2
29.681140280806503,4.478305067609008,145.82572954870503,0
31.20200459604382,3.408384006279136,171.30336767422494,1
65.904313921557,2.497676004637467,307.5186303790493,2
95.06377498422562,1.5921861178548389,342.9050979535433,2
43.958703410099154,4.721877590426337,201.9052249605963,0
51.61507855782445,5.171850725500804,347.20126779136064,1
54.37701937461884,0.4221018092807542,263.42568838654427,2
0.8815928137020368,5.14225790223994,137.9093183957854,0
34.0187768692851,3.5380420627071274,202.0383963012072,1
43.976828097974185,2.0884172377042978,226.1142292010408,1
53.23983368217971,2.532626507219881,339.7207832994187,2
45.64847037666945,4.277911305745293,274.5564694088574,1
10.412170076518596,2.37609968966022,317.41127691655106,1
54.13985218558463,0.9458931044550254,415.7872561513723,2
47.72900210646061,4.839580928369905,215.05036636971204,1
1.4879606810414074,4.254343047673859,265.02365223638395,1
52.63467184750728,2.676757925698996,190.08868765734368,1
50.22618345997872,4.531838356556521,246.7719706096517,1
37.33906547975472,5.00772374463551,214.80402269400827,1
27.836624595656687,1.4992840412779758,387.700070668869,2
60.27750102055416,2.9716454832557484,303.8797687924713,2
38.10117333253345,1.500109199980484,363.0180132896394,2
18.148262850737563,2.840473566242954,255.56620643382792,0
1.5743435230066505,4.285991003462732,140.5456689978375,0
73.3472576789045,1.194543331413617,303.1122008042493,2
103.4081775929005,3.927151301018029,318.57590536532445,2
100.06207694508308,3.968513948810761,298.07116170315567,2
90.15692848840185,2.256100935965226,305.86506806724475,2
-10.865892885394814,4.247193079234161,164.11343788504297,0
75.75997068381845,2.567365614283082,402.63450720311727,2
64.99504859442216,3.584850591571352,196.76262209278636,2
11.350106805566288,3.3258909069232123,179.29463557434275,0
53.68015816988999,2.91281624061755,279.8654425027651,2
30.31950691399257,7.557342670907569,85.6767540237735,0
72.74128763701952,2.332980353971964,296.7374927220058,2
0.9437242466168848,2.894633576244733,95.3197194140077,0
52.33550829151249,2.570896409332524,245.04845900757985,1
90.57825958114526,2.096878345979737,327.9664929715499,2
43.683481779528506,2.408671839774353,366.2895744579696,2
-25.258855454425245,4.854905533080412,366.8668118655751,1
15.639038786504791,1.6909184942030515,223.12255816345325,1
63.06214782673107,1.799249760572867,223.43474895882852,2
75.08411400437198,0.1088373683911045,369.7367502528494,2
-6.915870930427943,5.43790286730945,150.05789282327592,0
39.44683347821936,5.139195322510666,96.93339825796374,0
5.436747581568802,2.4356372274288773,328.1647416337944,1
36.10639575360258,4.488261023876857,247.41567901934224,1
86.2803558868574,2.6390469531939957,421.734070519564,2
6.280812276872778,3.9616568361850346,50.70104860572617,0
34.34792243128344,4.190483946232764,138.6306275740556,0
42.33312999384535,4.757622204205459,178.2065309122495,1
24.031622587190604,4.191455887302388,305.5784589092113,1
46.08166190027954,5.4477551527632855,288.15279446051426,1
15.06095512833777,3.7341174790305,111.006860664196,0
59.87411858571522,2.547597802575444,469.39325869821926,2
35.270169203489914,2.7214988746800524,280.9688807417884,1
14.73365121770577,3.6409341897707694,268.1051275982641,1
54.34251037283127,5.775163312394048,289.79814015656416,1
42.11387973147526,5.0870137070695804,106.8434873865412,0
29.8684023256694,1.8540216288881188,291.3586864825997,1
32.95811079164492,0.9661257241965148,267.9331701326697,1
21.34118824145369,3.565934858038589,257.77121074789744,1
25.939898098187548,5.873002860560519,174.3200177620174,1
4.499127511647522,3.632088686490206,172.77365044786234,1
-2.062543840512728,4.078159438799641,175.4603715342206,0
56.12062206602288,3.983730321935983,321.6153045433594,2
28.06641283310781,3.9096681492783807,288.7003997448154,1
36.759648733090486,2.6962067301140293,389.9558279693208,2
43.12514941283132,5.006948198449653,215.659210152406,1
9.057247207504968,3.823506019199311,210.43882300683788,0
44.57922057544597,2.958403046418733,278.9936854910651,2
7.475223510756988,2.682330306131732,178.41904792707933,0
92.3303468046248,2.950939015839543,420.4059999517237,2
43.9299460057617,1.0865077734897295,309.3592795665857,1
30.234328327117083,4.294693615295202,297.3208999912768,1
22.42632097824572,5.791768573517764,125.47510232266448,0
-6.417719563756144,2.8965907255916816,189.56897953688247,0
18.69767238988929,4.0608912955063525,271.85243479830416,1
26.825551662463795,4.652025282212635,219.4806572388078,1
42.08684611016797,3.569651854549288,432.3941561731039,2
22.973338890264195,3.300868359483613,263.50881576519595,1
9.58448272435603,5.34091308102912,237.9954351549971,0
19.636459202698237,3.731194042328083,281.16550420236536,1
62.12091946177111,2.7277484482348364,386.2864929145905,2
-12.427101944806196,3.664752193220232,79.74677821097387,0
31.006921840931973,5.644923759923072,156.5829018148479,0
53.40881868278525,-0.2580451422558565,275.7404496146586,2
5.871060396294805,4.403556870604241,211.57698117900068,0
-17.82190797092646,5.084525026622862,138.53564904865524,0
19.08232679701588,3.76007776508522,334.05112585879897,1
59.18672273337122,2.6773318959124133,197.7126332343058,0
9.203260416632215,7.162841804276729,51.18583571318069,0
28.567682535126576,4.301189510279192,266.3579455192844,1
94.4899981603491,1.2846703053353463,306.4495274325184,2
78.076959713453,2.2080116435396326,293.53856132255305,2
79.17247385671455,1.1025571140956345,371.7808085510029,2
62.17607920631081,1.521414033632524,362.7664921982742,2
37.502782206600784,4.019936278933384,143.6978848682695,0
14.490230641029523,4.2161620604835335,191.16100890982875,0
31.35042044424737,2.801012394563229,135.8141354840114,0
66.37886144929793,2.689834229145949,352.6363928215877,2
68.17739326234943,1.55262590556435,324.7236715992687,2
8.586384160604709,4.549655710458799,279.3155757165639,1
12.9423918120064,4.352554641860796,209.94485489880608,1
53.2097709622177,4.42563652161043,324.56868206136613,2
44.13599642635104,3.449948297606855,240.3674334336485,1
13.511088590789932,4.203445502047063,138.7767200364531,0
-3.7001414990327817,4.6010248935748,274.045108720882,1
-37.99266759251965,4.2160577444977285,137.40519080316835,0
99.73947386365003,1.5373656912652414,414.51572987614,2
106.7740858742572,1.024148398276864,368.3410876581077,2
29.471715351938585,6.164887920357292,167.5366095594207,0
-2.2547913688227474,5.2077762074183855,154.70470339847589,0
39.63730675701222,3.707409026344557,318.38489486242617,1
26.13583134639431,3.304430142367633,65.15939439098857,0
-13.07871111884969,4.212614010955035,227.30932446758132,0
27.2016146217423,3.490858268326418,267.2032776983055,2
62.79254184045704,1.5959566048983476,358.4960940351486,2
89.51065543308175,3.411512260726551,351.64536883705046,2
74.16033147485095,5.57739791161953,307.48661554600795,1
-29.156746219965303,3.563948610673412,194.78346634911236,0
56.17701757300157,2.3267467928465946,373.3728039238992,2
46.76842900152235,3.09572479247284,393.4410280370285,2
32.076290713786925,4.751230242159194,287.1400729181625,1
28.29112065810973,5.535501080637862,100.46758372762012,0
20.711686476377537,4.950369247723224,304.3240784752698,1
31.2687184843398,4.711191336084659,242.308900909592,1
34.853920024092915,2.2253221313674807,280.54644045043057,2
74.8087319094036,3.9759366423375,176.95190272880683,1
44.508696751455616,5.363396594524116,98.4392887958677,0
49.67430054102195,3.0907114359722443,325.81241835407303,2
-5.684260454852932,3.951194224989162,121.43714294993816,0
77.73684225060451,2.0477237506185237,288.114965204086,2
53.00603239170238,4.719399061145827,108.5449957750722,1
33.33553311400148,4.236642751706615,199.29061382469217,0
-9.791890547856347,4.624004010613184,213.45746662820244,1
1.686991587576287,3.974247525102092,237.50392403102236,1
9.649898242811602,6.707102900500381,149.3555701187059,0
14.346418764867694,3.149255993377098,124.54997084251973,0
45.42400456112355,3.0986067141128144,210.36388293777776,1
66.40081753635523,0.6710454013930502,418.9567781454963,2
89.51959317227335,2.149270206659229,268.3532843434642,2
50.36239467344304,1.7057457745145703,383.5155918547583,2
23.826842481983597,3.031108141196574,207.35366637513025,1
29.017890426214983,6.268261396930002,158.28298910428384,0
36.30325620208789,3.448351345487642,320.16982541357226,2
44.33615447682465,5.22613336443609,224.97389314954,1
89.3210096412986,2.852815699418502,394.7639371791007,2
71.5389523093807,1.377464884355013,335.5869135974281,2
-3.3519701114627907,5.08423713313208,250.6056732655982,1
67.3566656977257,1.0761956187233293,344.7358712241348,2
58.75477255662688,3.4349728074328945,256.42318661278495,1
19.429029811550613,4.946877533530352,191.69750291673333,0
47.59180390835372,6.339322636925646,151.75452140833428,0
39.7419533927838,3.880788133494272,112.70881811447822,0
31.06975845752361,4.122830957364107,360.1655239776624,2
74.6188890489714,2.078346495065376,342.64515788237816,2
83.60080592110182,4.577882840442831,344.1090994484611,2
67.4587603277296,1.461026374923112,317.162266172999,2
17.665018712559245,2.048347860698253,113.50593209145916,0
49.51076908431541,5.778586992761676,146.85542189837747,0
80.80007142983102,2.5521178843198014,386.44574799076025,2
77.85514411311638,5.597914032858133,319.5564204810852,1
65.4335748503628,1.6428743760227686,344.3923374092672,2
79.67212368015667,1.8125134732276356,363.6266149642263,2
